url,name,bike,brand,model,Trim / Edition,Year of Manufacture,Condition,Engine capacity,Kilometers run,price
https://bikroy.com/en/ad/keeway-superlight-150-2017-for-sale-chattogram-division,Keeway Superlight 150 2017,Motorcycle,Keeway,Superlight 150,.,2017,Used,150 cc,"20,000 km","Tk 60,000"
https://bikroy.com/en/ad/bajaj-pulsar-2012-for-sale-dhaka-4229,Bajaj Pulsar . 2012,Motorcycle,Bajaj,Pulsar,.,2012,Used,150 cc,"35,000 km","Tk 78,000"
https://bikroy.com/en/ad/yamaha-fzs-2015-for-sale-dhaka-1374,Yamaha 2015,Motorcycle,Yamaha,Other Model,2015,2015,Used,159 cc,"33,012 km","Tk 78,500"
https://bikroy.com/en/ad/h-power-max-z-max-z-2020-for-sale-chattogram-division,H Power Max-Z Motorbike 2020,Motorcycle,H Power,Max-Z,Motorbike,2020,Used,150 cc,"6,500 km","Tk 65,000"
https://bikroy.com/en/ad/hero-hunk-dd-abs-2021-for-sale-chattogram-division,Hero Hunk DD ABS 2021,Motorcycle,Hero,Hunk,DD ABS,2021,Used,150 cc,"5,000 km","Tk 153,000"
https://bikroy.com/en/ad/bajaj-pulsar-2012-for-sale-dhaka-4228,Bajaj Pulsar 2012,Motorcycle,Bajaj,Pulsar,2012,2012,Used,150 cc,"50,000 km","Tk 92,000"
https://bikroy.com/en/ad/freedom-lml-125-cc-2007-mode-for-sale-khulna-division,LML Freedom . 2007,Motorcycle,LML,Freedom,.,2007,Used,125 cc,"40,000 km","Tk 56,000"
https://bikroy.com/en/ad/runner-bullet-v2-red-2021-for-sale-dhaka,Runner Bullet v2 Red 2021,Motorcycle,Runner,Bullet,v2 Red,2021,Used,100 cc,"1,542 km","Tk 80,000"
https://bikroy.com/en/ad/suzuki-hayate-2019-for-sale-dhaka-112,Suzuki Hayate 2019,Motorcycle,Suzuki,Hayate,.,2019,Used,110 cc,"42,375 km","Tk 72,000"
https://bikroy.com/en/ad/suzuki-gixxer-nice-bike-2017-for-sale-mymensingh,Suzuki Gixxer Nice bike 2017,Motorcycle,Suzuki,Gixxer,Nice bike,2017,Used,155 cc,"15,000 km","Tk 140,000"
https://bikroy.com/en/ad/hero-glamour-2007-for-sale-dhaka-192,Hero Glamour 2007,Motorcycle,Hero,Glamour,.,2007,Used,"1,025 cc","110,000 km","Tk 70,000"
https://bikroy.com/en/ad/tvs-metro-2015-for-sale-dhaka-354,TVS Metro Black 2015,Motorcycle,TVS,Metro,Black,2015,Used,100 cc,"30,000 km","Tk 60,000"
https://bikroy.com/en/ad/bajaj-pulsar-khub-valo-2017-for-sale-dhaka,Bajaj Pulsar khub valo 2017,Motorcycle,Bajaj,Pulsar,khub valo,2017,Used,150 cc,"34,714 km","Tk 120,000"
https://bikroy.com/en/ad/yamaha-fzs-2-2018-for-sale-khulna,Yamaha FZS V2 2018,Motorcycle,Yamaha,FZS,V2,2018,Used,150 cc,"28,000 km","Tk 160,000"
https://bikroy.com/en/ad/yamaha-fz-byaabhaar-kraa-2019-for-sale-dhaka,Yamaha FZ ব্যাবহার করা 2019,Motorcycle,Yamaha,FZ,ব্যাবহার করা,2019,Used,149 cc,"11,000 km","Tk 205,000"
https://bikroy.com/en/ad/runner-kon-smsyaa-naai-2016-for-sale-dhaka-division,Runner Duronto . 2016,Motorcycle,Runner,Duronto,.,2016,Used,80 cc,"67,000 km","Tk 38,000"
https://bikroy.com/en/ad/honda-shine-sp-2020-for-sale-sylhet-5,Honda Shine sp 2020,Motorcycle,Honda,Shine,sp,2020,Used,125 cc,"7,000 km","Tk 106,000"
https://bikroy.com/en/ad/bajaj-pulsar-phresh-knddishn-2017-for-sale-sylhet-9,Bajaj Pulsar ফ্রেশ কন্ডিশন 2017,Motorcycle,Bajaj,Pulsar,ফ্রেশ কন্ডিশন ,2017,Used,150 cc,"15,000 km","Tk 130,000"
https://bikroy.com/en/ad/tvs-stryker-2020-for-sale-dhaka-128,TVS Stryker 2020,Motorcycle,TVS,Stryker,.,2020,Used,125 cc,"21,000 km","Tk 100,000"
https://bikroy.com/en/ad/regal-raptor-gtxl-sports-2021-for-sale-dhaka-2,Regal Raptor GTXL sports 2021,Motorcycle,Regal Raptor,GTXL sports,2021,2021,Used,163 cc,655 km,"Tk 225,000"
https://bikroy.com/en/ad/suzuki-gsx-rdualabson-testn-2021-for-sale-dhaka,Suzuki GSX R.DUAL.ABS(ON-TEST)N 2021,Motorcycle,Suzuki,GSX,R.DUAL.ABS(ON-TEST)N,2021,Used,150 cc,"1,358 km","Tk 356,000"
https://bikroy.com/en/ad/xingfu-cg-2004-for-sale-khulna,Xingfu CG . 2004,Motorcycle,Xingfu,CG,.,2004,Used,125 cc,"5,051 km","Tk 24,999"
https://bikroy.com/en/ad/suzuki-gsx-non-abs-2020-for-sale-dhaka-1,Suzuki GSX non abs 2020,Motorcycle,Suzuki,GSX,non abs,2020,Used,149 cc,"11,000 km","Tk 300,000"
https://bikroy.com/en/ad/suzuki-gixxer-used-2018-for-sale-dhaka-4,Suzuki Gixxer . 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,154 cc,"25,000 km","Tk 152,000"
https://bikroy.com/en/ad/lifan-kpr-2018-2019-for-sale-chattogram-division,Lifan KPR . 2015,Motorcycle,Lifan,KPR,.,2015,Used,150 cc,"23,000 km","Tk 112,500"
https://bikroy.com/en/ad/honda-cdi-1987-for-sale-sylhet-3,Honda CDI 1987,Motorcycle,Honda,CDI,CDI HONDA,1987,Used,100 cc,"40,000 km","Tk 37,500"
https://bikroy.com/en/ad/bajaj-discover-135-2010-for-sale-dhaka-division-30,Bajaj Discover 135 2010,Motorcycle,Bajaj,Discover,135,2010,Used,135 cc,"55,000 km","Tk 110,000"
https://bikroy.com/en/ad/tvs-apache-rtr-update-2021-for-sale-rangpur,TVS Apache RTR Update 2021,Motorcycle,TVS,Apache RTR,Update,2021,Used,160 cc,"6,000 km","Tk 135,000"
https://bikroy.com/en/ad/bajaj-pulsar-pulser-2008-for-sale-mymensingh,Bajaj Pulsar . 2008,Motorcycle,Bajaj,Pulsar,.,2008,Used,150 cc,"60,000 km","Tk 80,000"
https://bikroy.com/en/ad/tvs-apache-rtr-phul-phresh-2016-for-sale-dhaka-division,TVS Apache RTR ফুল ফ্রেশ 2016,Motorcycle,TVS,Apache RTR,ফুল ফ্রেশ,2016,Used,150 cc,"60,000 km","Tk 100,000"
https://bikroy.com/en/ad/yamaha-rx-90000-1999-for-sale-khulna,Yamaha RX 90.000 1999,Motorcycle,Yamaha,RX,90.000,1999,Used,115 cc,"22,000 km","Tk 90,000"
https://bikroy.com/en/ad/jamuna-2016-for-sale-dhaka,Pegasus 2016,Motorcycle,Pegasus,Other Model,.,2016,Used,125 cc,"28,000 km","Tk 55,000"
https://bikroy.com/en/ad/bajaj-pulsar-gd-2011-for-sale-sylhet,Bajaj Pulsar . 2011,Motorcycle,Bajaj,Pulsar,.,2011,Used,135 cc,"49,000 km","Tk 70,000"
https://bikroy.com/en/ad/honda-cbr-dual-channel-abs-2020-for-sale-dhaka-4,Honda CBR DUAL CHANNEL ABS 2020,Motorcycle,Honda,CBR,DUAL CHANNEL ABS,2020,Used,150 cc,"16,000 km","Tk 365,000"
https://bikroy.com/en/ad/yamaha-fazer-3-2007-for-sale-chattogram,Yamaha Fazer . 2007,Motorcycle,Yamaha,Fazer,.,2007,Used,125 cc,"97,000 km","Tk 33,500"
https://bikroy.com/en/ad/hero-hunk-black-red-2017-for-sale-dhaka,Hero Hunk Black red 2017,Motorcycle,Hero,Hunk,Black red,2017,Used,150 cc,"13,000 km","Tk 110,000"
https://bikroy.com/en/ad/runner-bike-rt-2029-abdhi-kaagj-kraa-2019-for-sale-dhaka,Runner Bike RT 10 years Pprs 2019,Motorcycle,Runner,Bike RT,10 years Pprs,2019,Used,80 cc,"12,000 km","Tk 37,000"
https://bikroy.com/en/ad/honda-cd-2000-for-sale-dhaka-division-6,Honda CD 2000,Motorcycle,Honda,CD,2000,2000,Used,80 cc,"6,000 km","Tk 35,000"
https://bikroy.com/en/ad/yamaha-1993-for-sale-barishal-division,Yamaha 100cc 1993,Motorcycle,Yamaha,Other Model,100cc,1993,Used,100 cc,70 km,"Tk 20,500"
https://bikroy.com/en/ad/hero-cbz-xtrem-hiro-2022-for-sale-dhaka,Yamaha . 2011,Motorcycle,Yamaha,Other Model,.,2011,Used,100 cc,500 km,"Tk 25,000"
https://bikroy.com/en/ad/yamaha-fzs-2012-for-sale-rangpur-division-5,Yamaha FZS . 2012,Motorcycle,Yamaha,FZS,.,2012,Used,150 cc,"50,000 km","Tk 90,000"
https://bikroy.com/en/ad/honda-livo-naaim-2019-for-sale-dhaka,Honda Livo . 2019,Motorcycle,Honda,Livo,.,2019,Used,110 cc,"11,000 km","Tk 80,000"
https://bikroy.com/en/ad/hero-hf-deluxe-2018-for-sale-dhaka-146,Hero HF Deluxe 2018,Motorcycle,Hero,HF Deluxe,.,2018,Used,100 cc,"21,000 km","Tk 85,000"
https://bikroy.com/en/ad/bajaj-avenger-150-street-a-s-pulsar-2018-for-sale-chattogram,Bajaj pulsar 2018,Motorcycle,Bajaj,Other Model,pulsar,2018,Used,150 cc,"45,625 km","Tk 100,000"
https://bikroy.com/en/ad/runner-turbo-125-2019-for-sale-khulna-19,Runner Turbo 125 2019,Motorcycle,Runner,Turbo 125,.,2019,Used,125 cc,"18,000 km","Tk 65,000"
https://bikroy.com/en/ad/bajaj-pulsar-2019-for-sale-chattogram-division-103,Bajaj Pulsar 2019,Motorcycle,Bajaj,Pulsar,.,2019,Used,150 cc,"33,117 km","Tk 120,000"
https://bikroy.com/en/ad/bajaj-pulsar-good-2017-for-sale-chattogram-division-1,Bajaj Pulsar Good 2017,Motorcycle,Bajaj,Pulsar,Good,2017,Used,150 cc,"40,000 km","Tk 105,000"
https://bikroy.com/en/ad/suzuki-gixxer-sf2021-2021-for-sale-khulna,Suzuki Gixxer SF 2021,Motorcycle,Suzuki,Gixxer,Suzuki SF 2021,2021,Used,155 cc,"4,000 km","Tk 255,000"
https://bikroy.com/en/ad/bajaj-platina-phaain-blyaak-kaalaar-2018-for-sale-khulna,Bajaj Platina ফাইন ব্ল্যাক কালার 2018,Motorcycle,Bajaj,Platina,ফাইন ব্ল্যাক কালার,2018,Used,102 cc,"14,905 km","Tk 73,000"
https://bikroy.com/en/ad/hero-hf-deluxe-100cc-2019-for-sale-chattogram,Hero HF Deluxe 100cc 2019,Motorcycle,Hero,HF Deluxe,HF deluxe 100cc,2019,Used,100 cc,"7,867 km","Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-2021-for-sale-chattogram-26,Bajaj Pulsar 2021,Motorcycle,Bajaj,Pulsar,2021,2021,Used,150 cc,"5,500 km","Tk 164,999"
https://bikroy.com/en/ad/hero-splendor-ye-bhaabe-icche-2011-for-sale-rajshahi-division,Hero Splendor . 2011,Motorcycle,Hero,Splendor,.,2011,Used,100 cc,57 km,"Tk 55,000"
https://bikroy.com/en/ad/dayun-plight-110cc-16-2016-for-sale-dhaka,Dayun Plight 110cc . 2016,Motorcycle,Dayun,Plight 110cc,.,2016,Used,110 cc,"30,000 km","Tk 35,000"
https://bikroy.com/en/ad/tvs-125-2011-for-sale-khulna,TVS 125 2011,Motorcycle,TVS,Other Model,125,2011,Used,125 cc,"50,000 km","Tk 75,000"
https://bikroy.com/en/ad/hero-thrilaar-2021-for-sale-chattogram-division,Hero থ্রিলার 2021,Motorcycle,Hero,Other Model,থ্রিলার,2021,Used,160 cc,"2,200 km","Tk 195,000"
https://bikroy.com/en/ad/dayun-defender-150cc-red-2014-for-sale-rajshahi-division,Dayun Defender 150cc Red 2014,Motorcycle,Dayun,Defender 150cc,Red,2014,Used,150 cc,"62,000 km","Tk 47,000"
https://bikroy.com/en/ad/bajaj-pulsar-paulsar150cc-2012-for-sale-dhaka-division,Bajaj Pulsar . 2012,Motorcycle,Bajaj,Pulsar,.,2012,Used,150 cc,"8,200 km","Tk 75,000"
https://bikroy.com/en/ad/hero-hunk-herohondahunk-2013dd-2013-for-sale-dhaka,Hero Hunk DD 2013,Motorcycle,Hero,Hunk,DD,2013,Used,150 cc,"36,000 km","Tk 73,000"
https://bikroy.com/en/ad/tvs-metro-2021-for-sale-sylhet-13,TVS Metro . 2021,Motorcycle,TVS,Metro,.,2021,Used,100 cc,"2,000 km","Tk 85,000"
https://bikroy.com/en/ad/walton-cruize-2017-for-sale-rajshahi-division-1,Walton Cruize 2017,Motorcycle,Walton,Cruize,.,2017,Used,110 cc,"56,000 km","Tk 50,000"
https://bikroy.com/en/ad/tvs-apache-rtr-phaain-redd-kaalaar-2017-for-sale-khulna,TVS Apache RTR ফাইন রেড কালার 2017,Motorcycle,TVS,Apache RTR,ফাইন রেড কালার,2017,Used,150 cc,"17,257 km","Tk 107,000"
https://bikroy.com/en/ad/hero-dawn-honda-100-2005-for-sale-rangpur-division,Hero honda 100 2005,Motorcycle,Hero,Other Model,honda 100,2005,Used,100 cc,"50,000 km","Tk 42,000"
https://bikroy.com/en/ad/bajaj-ct-100-10-2010-for-sale-khulna-division,Bajaj CT 100 . 2010,Motorcycle,Bajaj,CT 100,.,2010,Used,100 cc,"50,000 km","Tk 45,000"
https://bikroy.com/en/ad/honda-hornet-2020-2021-for-sale-rajshahi-division,Honda Hornet 150 2021,Motorcycle,Honda,Hornet,150,2021,Used,160 cc,"20,000 km","Tk 150,000"
https://bikroy.com/en/ad/honda-cg125-u-2000-for-sale-rajshahi,Honda CG125 . 2000,Motorcycle,Honda,CG125,.,2000,Used,125 cc,"50,000 km","Tk 65,000"
https://bikroy.com/en/ad/yamaha-fazer-2016-for-sale-khulna-division-2,Yamaha Fazer 2016,Motorcycle,Yamaha,Fazer,fazer,2016,Used,153 cc,"15,548 km","Tk 148,500"
https://bikroy.com/en/ad/walton-fusion-2016-for-sale-dhaka-344,Walton Fusion . 2016,Motorcycle,Walton,Fusion,.,2016,Used,125 cc,"15,000 km","Tk 45,000"
https://bikroy.com/en/ad/tvs-radeon-110-2021-for-sale-rajshahi-division,TVS Radeon 110 2021,Motorcycle,TVS,Radeon 110,.,2021,Used,110 cc,"9,224 km","Tk 73,000"
https://bikroy.com/en/ad/grameen-motors-2018-for-sale-chattogram,Honda Glamour 2018,Motorcycle,Honda,Other Model,Glamour,2018,Used,125 cc,30 km,"Tk 72,000"
https://bikroy.com/en/ad/suzuki-gixxer-run17400-2018-for-sale-dhaka-division,Suzuki Gixxer . 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,155 cc,"17,400 km","Tk 150,000"
https://bikroy.com/en/ad/bajaj-discover-4ger-full-ok-2016-for-sale-chattogram,Bajaj Discover 4ger full ok 2016,Motorcycle,Bajaj,Discover,4ger full ok,2016,Used,100 cc,"13,256 km","Tk 58,000"
https://bikroy.com/en/ad/bajaj-discover-blow-and-bhaalo-gaarri-2019-for-sale-chattogram,Bajaj Discover blow & ভালো গাড়ি 2019,Motorcycle,Bajaj,Discover,blow & ভালো গাড়ি,2019,Used,125 cc,"14,525 km","Tk 97,000"
https://bikroy.com/en/ad/tvs-apache-rtr-sd-past-pate-2015-for-sale-chattogram,TVS Apache RTR sd past pate 2015,Motorcycle,TVS,Apache RTR,sd past pate,2015,Used,150 cc,"21,525 km","Tk 87,000"
https://bikroy.com/en/ad/yamaha-mt-15-2020-for-sale-rajshahi-division,Yamaha MT 15 2020,Motorcycle,Yamaha,MT 15,.,2020,Used,155 cc,"12,000 km","Tk 329,997"
https://bikroy.com/en/ad/honda-cb-x-motion-2021-for-sale-khulna,Honda CB X-Motion 2021,Motorcycle,Honda,Other Model,CB X-Motion,2021,New,150 cc,12 km,"Tk 450,000"
https://bikroy.com/en/ad/yamaha-fazer-fresh-2015-for-sale-chattogram-2,Yamaha Fazer Fresh 2015,Motorcycle,Yamaha,Fazer,Fresh,2015,Used,153 cc,"25,565 km","Tk 109,000"
https://bikroy.com/en/ad/walton-fusion-running-2014-for-sale-dhaka-division,Walton Fusion Fresh 2014,Motorcycle,Walton,Fusion,Fresh,2014,Used,110 cc,"2,000 km","Tk 18,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2015-for-sale-dhaka-division-424,TVS Apache RTR 2015,Motorcycle,TVS,Apache RTR,.,2015,Used,150 cc,"750,000 km","Tk 90,000"
https://bikroy.com/en/ad/hero-hf-deluxe-good-milage-smooth-2017-for-sale-chattogram,Hero HF Deluxe good milage smooth 2017,Motorcycle,Hero,HF Deluxe,good milage smooth,2017,Used,100 cc,"12,565 km","Tk 66,500"
https://bikroy.com/en/ad/tvs-apache-rtr-2021-for-sale-khulna-38,TVS Apache RTR 2021,Motorcycle,TVS,Apache RTR,.,2021,Used,160 cc,"2,400 km","Tk 140,000"
https://bikroy.com/en/ad/hero-passion-kon-smsyaa-nei-2007-for-sale-dhaka,Hero Passion . 2007,Motorcycle,Hero,Passion,.,2007,Used,100 cc,"23,000 km","Tk 45,000"
https://bikroy.com/en/ad/tvs-apache-rtr-white-and-sd-smut-2019-for-sale-chattogram,TVS Apache RTR white & sd smut 2019,Motorcycle,TVS,Apache RTR,white & sd smut,2019,Used,150 cc,"14,525 km","Tk 118,000"
https://bikroy.com/en/ad/emma-hs-100-cc-2011-for-sale-rajshahi-division,Emma HS . 2011,Motorcycle,Emma,HS,.,2011,Used,100 cc,"20,000 km","Tk 22,000"
https://bikroy.com/en/ad/keeway-rasing-165-cc-fi-2020-for-sale-chattogram,Keeway rasing 165 cc fi 2020,Motorcycle,Keeway,Other Model,rasing 165 cc fi,2020,Used,165 cc,"18,956 km","Tk 144,000"
https://bikroy.com/en/ad/bajaj-discover-2020-for-sale-dhaka-156,Bajaj Discover Black 2020,Motorcycle,Bajaj,Discover,Black,2020,Used,110 cc,"8,000 km","Tk 100,000"
https://bikroy.com/en/ad/keeway-rks-2019-for-sale-chattogram-20,Keeway RKS 2019,Motorcycle,Keeway,RKS,.,2019,Used,150 cc,"29,000 km","Tk 95,000"
https://bikroy.com/en/ad/bajaj-pulsar-150-2016-for-sale-khulna-division-3,Bajaj Pulsar . 2016,Motorcycle,Bajaj,Pulsar,.,2016,Used,150 cc,"40,100 km","Tk 128,000"
https://bikroy.com/en/ad/keeway-2020-for-sale-dhaka-13,Keeway RK 125 . 2020,Motorcycle,Keeway,RK 125,.,2020,Used,125 cc,10 km,"Tk 79,000"
https://bikroy.com/en/ad/hero-glamour-2014-for-sale-dhaka-407,Hero Glamour 2014,Motorcycle,Hero,Glamour,.,2014,Used,125 cc,"55,000 km","Tk 65,000"
https://bikroy.com/en/ad/hero-dawn-honda-2006-for-sale-sylhet,Honda CD 100 2006,Motorcycle,Honda,CD,100,2006,Used,100 cc,"30,000 km","Tk 55,000"
